,Timestamp,PSM_xyz,PSM_roll_pitchGripper_angle_radians,Puzzle_position_xyz,Gripper_angle_radians,PSM_roll_pitch,Input_L
70,1652781653.4047806,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f91acc0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '92.88436889648438', 'y': '167.01785278320312', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
71,1652781653.4293158,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f91aec0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '91.81868743896484', 'y': '169.15029907226562', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
72,1652781653.4464104,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f91ae40>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '90.39778900146484', 'y': '173.05978393554688', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
73,1652781653.468497,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f91ab40>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '89.68733978271484', 'y': '176.96926879882812', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
74,1652781653.4884307,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f91ac40>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '88.97689056396484', 'y': '179.10174560546875', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
75,1652781653.5075338,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f9151c0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '88.26641845703125', 'y': '183.72201538085938', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
76,1652781653.5306413,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f915440>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '87.20073699951172', 'y': '190.47479248046875', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
77,1652781653.5505946,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f915540>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '86.49028778076172', 'y': '194.38424682617188', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
78,1652781653.5722892,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f9150c0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '86.49028778076172', 'y': '195.80587768554688', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
79,1652781653.593687,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f9152c0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '86.49028778076172', 'y': '202.20321655273438', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
80,1652781653.6125824,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f9156c0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '86.49028778076172', 'y': '205.75729370117188', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
81,1652781653.6342258,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f9153c0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '86.49028778076172', 'y': '207.17892456054688', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
82,1652781653.653573,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f915740>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '86.84552001953125', 'y': '208.24514770507812', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
83,1652781653.673581,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f9157c0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '86.84552001953125', 'y': '208.60052490234375', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
84,1652781653.693576,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f915840>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '86.84552001953125', 'y': '208.95596313476562', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
85,1652781653.713231,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f9155c0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '86.84552001953125', 'y': '209.31134033203125', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
86,1652781653.7345247,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f9159c0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '86.84552001953125', 'y': '210.3775634765625', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
87,1652781653.8576748,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f915140>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '86.49028778076172', 'y': '210.3775634765625', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
88,1652781653.879754,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f915e40>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '86.13506317138672', 'y': '210.02218627929688', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
89,1652781653.8980155,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f915bc0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '82.93802642822266', 'y': '207.8897705078125', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
90,1652781653.9189816,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f915d40>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '71.92599487304688', 'y': '201.49237060546875', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
91,1652781653.9429352,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f915c40>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '64.46623229980469', 'y': '195.80587768554688', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
92,1652781653.9614353,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f915ac0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '56.65125274658203', 'y': '190.47479248046875', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
93,1652781653.9817376,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f915640>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '50.257179260253906', 'y': '185.85452270507812', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
94,1652781654.003773,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f915b40>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '44.57354736328125', 'y': '180.87875366210938', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
95,1652781654.0223327,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f915940>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '38.534690856933594', 'y': '176.25848388671875', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
96,1652781654.04525,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f915f40>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '33.916748046875', 'y': '173.41519165039062', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
97,1652781654.0669541,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f915ec0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '32.4958381652832', 'y': '172.34896850585938', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
98,1652781654.0865424,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f915cc0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '30.364482879638672', 'y': '171.28277587890625', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
99,1652781654.1059601,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f915dc0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '28.233116149902344', 'y': '170.216552734375', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
100,1652781654.1254764,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f98e640>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '26.101757049560547', 'y': '169.86111450195312', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
101,1652781654.1454391,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f9158c0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '23.970399856567383', 'y': '169.5057373046875', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
102,1652781654.1652915,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f918440>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '19.707677841186523', 'y': '169.15029907226562', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
103,1652781654.1863463,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f918040>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '17.931549072265625', 'y': '168.79489135742188', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
104,1652781654.206612,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f9182c0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '100', 'y': '100', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
105,1652781654.5059845,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f918540>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '98.92322540283203', 'y': '114.41754150390625', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
106,1652781654.5277736,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f9187c0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '82.22757720947266', 'y': '121.52569580078125', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
107,1652781654.5479043,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f918940>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '66.95281982421875', 'y': '126.50140380859375', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
108,1652781654.5690918,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f9188c0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '58.07215881347656', 'y': '128.98928833007812', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
109,1652781654.5905495,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f9186c0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '45.28399658203125', 'y': '131.83251953125', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
110,1652781654.6119099,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f918840>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '36.04810333251953', 'y': '133.96502685546875', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
111,1652781654.631907,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f9185c0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '30.00925064086914', 'y': '136.097412109375', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
112,1652781654.6534593,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f9189c0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '25.746532440185547', 'y': '138.2298583984375', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
113,1652781654.674765,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f918a40>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '23.970399856567383', 'y': '139.6514892578125', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
114,1652781654.694771,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f918ac0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '22.194265365600586', 'y': '142.85012817382812', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
115,1652781654.7165813,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f918b40>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '21.839038848876953', 'y': '143.56103515625', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
116,1652781654.7391684,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f918bc0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '21.128589630126953', 'y': '148.53668212890625', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
117,1652781654.761353,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f918c40>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '21.483814239501953', 'y': '151.7353515625', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
118,1652781654.7844317,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f918cc0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '22.194265365600586', 'y': '156.00021362304688', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
119,1652781654.806816,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f918740>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '22.549489974975586', 'y': '157.77725219726562', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
120,1652781654.8282871,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f918e40>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '24.325626373291016', 'y': '166.30703735351562', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
121,1652781654.8497536,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f9183c0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '26.456985473632812', 'y': '171.63815307617188', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
122,1652781654.8707688,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f918d40>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '28.943572998046875', 'y': '176.61386108398438', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
123,1652781654.8926065,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f918dc0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '31.430156707763672', 'y': '181.589599609375', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
124,1652781654.91641,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f9180c0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '33.20629119873047', 'y': '185.14361572265625', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
125,1652781654.951379,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f918640>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '34.982425689697266', 'y': '188.69775390625', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
126,1652781654.9983652,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f918ec0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '36.4033317565918', 'y': '190.83016967773438', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
127,1652781655.2733817,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f915240>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '100', 'y': '100', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
128,1652781655.7539096,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f918f40>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '67.30805206298828', 'y': '131.47714233398438', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
129,1652781655.7725182,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f92d1c0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '70.14986419677734', 'y': '119.037841796875', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
130,1652781655.79239,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f92d440>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '71.21554565429688', 'y': '105.53237915039062', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
131,1652781655.813589,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f92d540>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '70.86031341552734', 'y': '101.62289428710938', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
132,1652781655.8324995,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f92d0c0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '69.79463958740234', 'y': '94.15933227539062', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
133,1652781655.854299,"[-3.1407747001462494, 0.0835585132023993, 1.4069223133855504]",,<coroutine object RemoteAPIClient.call at 0x7fca1f92d2c0>,"(0.0, 0.0)","(-0.13910330832004547, 0.10553038120269775)","{'action': 'joystick1', 'x': '69.79463958740234', 'y': '90.60525512695312', 'z': '100', 'o': 0, 'c': 0, 's': 0, 'sensitivity': '3'}"
